GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1500000US360610179006,360610179006,"Block Group 6, Census Tract 179, New York County, New York",779,211,461,213,284,171,177,123,38,64,139,103,318,131,263,113,55,64
1500000US360610179007,360610179007,"Block Group 7, Census Tract 179, New York County, New York",623,151,360,172,360,172,0,11,0,11,0,11,263,103,234,105,29,43
1500000US360610180001,360610180001,"Block Group 1, Census Tract 180, New York County, New York",1112,170,729,184,156,93,573,175,122,94,451,166,383,132,383,132,0,11
1500000US360610180002,360610180002,"Block Group 2, Census Tract 180, New York County, New York",893,173,462,136,150,92,312,133,154,116,158,98,431,138,359,144,72,53
1500000US360610180003,360610180003,"Block Group 3, Census Tract 180, New York County, New York",639,148,281,103,215,92,66,56,0,11,66,56,358,121,239,118,119,72
1500000US360610180004,360610180004,"Block Group 4, Census Tract 180, New York County, New York",270,100,232,114,0,11,232,114,0,11,232,114,38,37,38,37,0,11
1500000US360610181001,360610181001,"Block Group 1, Census Tract 181, New York County, New York",778,182,245,135,171,107,74,100,74,100,0,11,533,176,469,173,64,62
1500000US360610181002,360610181002,"Block Group 2, Census Tract 181, New York County, New York",493,158,376,157,179,88,197,140,61,66,136,124,117,88,117,88,0,11
1500000US360610181003,360610181003,"Block Group 3, Census Tract 181, New York County, New York",914,212,401,159,297,142,104,85,81,77,23,40,513,191,398,172,115,124
1500000US360610181004,360610181004,"Block Group 4, Census Tract 181, New York County, New York",698,192,243,137,147,91,96,105,48,85,48,57,455,186,436,182,19,33
1500000US360610181005,360610181005,"Block Group 5, Census Tract 181, New York County, New York",714,155,417,147,292,142,125,104,43,69,82,89,297,135,254,120,43,70
1500000US360610181006,360610181006,"Block Group 6, Census Tract 181, New York County, New York",757,175,399,162,331,137,68,83,48,76,20,33,358,153,322,147,36,47
1500000US360610182001,360610182001,"Block Group 1, Census Tract 182, New York County, New York",322,111,94,83,13,21,81,82,48,75,33,36,228,92,134,81,94,73
1500000US360610182002,360610182002,"Block Group 2, Census Tract 182, New York County, New York",290,102,179,88,0,11,179,88,63,70,116,66,111,75,111,75,0,11
1500000US360610182003,360610182003,"Block Group 3, Census Tract 182, New York County, New York",489,151,234,122,69,79,165,107,53,66,112,85,255,114,197,101,58,62
1500000US360610182004,360610182004,"Block Group 4, Census Tract 182, New York County, New York",871,155,540,174,164,118,376,160,90,97,286,133,331,138,331,138,0,11
1500000US360610182005,360610182005,"Block Group 5, Census Tract 182, New York County, New York",695,154,566,155,59,37,507,157,49,45,458,154,129,70,129,70,0,11
1500000US360610183000,360610183000,"Block Group 0, Census Tract 183, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610183001,360610183001,"Block Group 1, Census Tract 183, New York County, New York",998,252,514,231,469,236,45,70,0,11,45,70,484,193,396,195,88,70
1500000US360610183002,360610183002,"Block Group 2, Census Tract 183, New York County, New York",341,128,109,119,77,107,32,52,0,11,32,52,232,101,155,92,77,66
1500000US360610183003,360610183003,"Block Group 3, Census Tract 183, New York County, New York",572,187,58,58,11,18,47,54,0,11,47,54,514,194,450,197,64,64
1500000US360610183004,360610183004,"Block Group 4, Census Tract 183, New York County, New York",825,237,632,241,425,164,207,210,61,102,146,196,193,117,193,117,0,11
1500000US360610183005,360610183005,"Block Group 5, Census Tract 183, New York County, New York",761,176,215,114,181,103,34,53,34,53,0,11,546,163,546,163,0,11
1500000US360610183006,360610183006,"Block Group 6, Census Tract 183, New York County, New York",346,134,125,119,66,90,59,87,0,11,59,87,221,91,112,77,109,86
1500000US360610183007,360610183007,"Block Group 7, Census Tract 183, New York County, New York",534,160,171,98,146,89,25,41,0,11,25,41,363,159,220,123,143,159
1500000US360610184001,360610184001,"Block Group 1, Census Tract 184, New York County, New York",1013,194,527,166,322,154,205,98,7,12,198,96,486,131,398,131,88,76
1500000US360610184002,360610184002,"Block Group 2, Census Tract 184, New York County, New York",471,143,209,109,25,37,184,115,0,11,184,115,262,107,195,100,67,62
1500000US360610184003,360610184003,"Block Group 3, Census Tract 184, New York County, New York",683,146,466,139,173,75,293,118,77,85,216,95,217,112,217,112,0,11
1500000US360610184004,360610184004,"Block Group 4, Census Tract 184, New York County, New York",713,171,518,153,111,84,407,148,21,25,386,152,195,91,195,91,0,11
1500000US360610185001,360610185001,"Block Group 1, Census Tract 185, New York County, New York",708,141,189,69,142,62,47,45,0,11,47,45,519,133,493,133,26,31
1500000US360610185002,360610185002,"Block Group 2, Census Tract 185, New York County, New York",1352,183,628,184,502,171,126,106,15,24,111,111,724,156,548,148,176,85
1500000US360610185003,360610185003,"Block Group 3, Census Tract 185, New York County, New York",761,146,207,100,154,82,53,56,29,47,24,30,554,148,554,148,0,11
1500000US360610186001,360610186001,"Block Group 1, Census Tract 186, New York County, New York",707,143,441,156,56,53,385,154,77,65,308,149,266,96,248,94,18,28
1500000US360610186002,360610186002,"Block Group 2, Census Tract 186, New York County, New York",710,153,465,164,172,118,293,131,57,52,236,118,245,109,218,108,27,30
1500000US360610186003,360610186003,"Block Group 3, Census Tract 186, New York County, New York",587,136,436,145,135,91,301,134,0,11,301,134,151,75,151,75,0,11
1500000US360610187000,360610187000,"Block Group 0, Census Tract 187, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610187001,360610187001,"Block Group 1, Census Tract 187, New York County, New York",744,186,353,120,276,101,77,78,16,27,61,72,391,183,210,144,181,132
1500000US360610187002,360610187002,"Block Group 2, Census Tract 187, New York County, New York",975,162,561,157,470,154,91,114,0,11,91,114,414,157,305,134,109,85
1500000US360610187003,360610187003,"Block Group 3, Census Tract 187, New York County, New York",318,96,70,55,59,47,11,24,0,11,11,24,248,98,174,84,74,90
1500000US360610187004,360610187004,"Block Group 4, Census Tract 187, New York County, New York",702,167,260,157,105,74,155,148,51,80,104,126,442,171,418,167,24,40
1500000US360610187005,360610187005,"Block Group 5, Census Tract 187, New York County, New York",780,173,288,150,134,95,154,120,0,11,154,120,492,151,492,151,0,11
1500000US360610187006,360610187006,"Block Group 6, Census Tract 187, New York County, New York",467,143,213,87,213,87,0,11,0,11,0,11,254,142,167,90,87,119
1500000US360610188001,360610188001,"Block Group 1, Census Tract 188, New York County, New York",379,114,170,78,65,47,105,74,0,11,105,74,209,97,169,106,40,47
1500000US360610188002,360610188002,"Block Group 2, Census Tract 188, New York County, New York",638,158,328,143,173,108,155,111,73,76,82,84,310,120,310,120,0,11
1500000US360610188003,360610188003,"Block Group 3, Census Tract 188, New York County, New York",477,135,344,125,188,94,156,105,50,80,106,71,133,71,71,44,62,63
1500000US360610188004,360610188004,"Block Group 4, Census Tract 188, New York County, New York",804,187,220,111,73,67,147,93,48,60,99,74,584,173,548,160,36,61
1500000US360610189001,360610189001,"Block Group 1, Census Tract 189, New York County, New York",863,189,524,213,346,172,178,158,70,113,108,100,339,159,339,159,0,11
1500000US360610189002,360610189002,"Block Group 2, Census Tract 189, New York County, New York",937,216,357,154,208,128,149,115,0,11,149,115,580,213,461,200,119,87
1500000US360610189003,360610189003,"Block Group 3, Census Tract 189, New York County, New York",1076,256,583,215,256,154,327,199,72,88,255,172,493,228,493,228,0,11
1500000US360610189004,360610189004,"Block Group 4, Census Tract 189, New York County, New York",532,187,239,128,42,49,197,121,0,11,197,121,293,150,177,110,116,109
1500000US360610189005,360610189005,"Block Group 5, Census Tract 189, New York County, New York",546,220,234,143,87,80,147,134,0,11,147,134,312,201,236,198,76,63
1500000US360610189006,360610189006,"Block Group 6, Census Tract 189, New York County, New York",1083,266,722,262,122,78,600,264,0,11,600,264,361,154,361,154,0,11
1500000US360610190001,360610190001,"Block Group 1, Census Tract 190, New York County, New York",1374,110,668,127,368,86,300,94,60,48,240,88,706,105,622,101,84,53
1500000US360610191000,360610191000,"Block Group 0, Census Tract 191, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610191001,360610191001,"Block Group 1, Census Tract 191, New York County, New York",892,181,408,156,408,156,0,11,0,11,0,11,484,163,387,169,97,66
1500000US360610191002,360610191002,"Block Group 2, Census Tract 191, New York County, New York",857,169,535,169,458,159,77,84,36,57,41,65,322,140,322,140,0,11
1500000US360610191003,360610191003,"Block Group 3, Census Tract 191, New York County, New York",431,192,149,95,149,95,0,11,0,11,0,11,282,184,188,160,94,95
1500000US360610191004,360610191004,"Block Group 4, Census Tract 191, New York County, New York",1027,210,323,146,272,155,51,60,0,11,51,60,704,211,688,215,16,27
1500000US360610191005,360610191005,"Block Group 5, Census Tract 191, New York County, New York",805,204,274,202,274,202,0,11,0,11,0,11,531,230,418,218,113,97
1500000US360610191006,360610191006,"Block Group 6, Census Tract 191, New York County, New York",640,149,218,115,162,80,56,66,0,11,56,66,422,190,343,197,79,66
1500000US360610192000,360610192000,"Block Group 0, Census Tract 192, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610192001,360610192001,"Block Group 1, Census Tract 192, New York County, New York",66,33,14,22,0,11,14,22,0,11,14,22,52,32,52,32,0,11
1500000US360610192002,360610192002,"Block Group 2, Census Tract 192, New York County, New York",761,105,654,108,159,89,495,125,49,55,446,116,107,53,98,50,9,14
1500000US360610192003,360610192003,"Block Group 3, Census Tract 192, New York County, New York",499,99,328,88,35,27,293,87,0,11,293,87,171,74,171,74,0,11
1500000US360610193001,360610193001,"Block Group 1, Census Tract 193, New York County, New York",566,209,250,152,200,139,50,64,7,16,43,69,316,186,279,180,37,58
1500000US360610193002,360610193002,"Block Group 2, Census Tract 193, New York County, New York",710,180,283,147,204,150,79,77,0,11,79,77,427,156,289,159,138,78
1500000US360610193003,360610193003,"Block Group 3, Census Tract 193, New York County, New York",526,166,279,148,183,141,96,99,44,76,52,64,247,128,159,119,88,48
1500000US360610193004,360610193004,"Block Group 4, Census Tract 193, New York County, New York",382,203,97,107,24,29,73,107,0,11,73,107,285,211,168,150,117,144
1500000US360610193005,360610193005,"Block Group 5, Census Tract 193, New York County, New York",893,260,583,245,235,118,348,232,90,114,258,214,310,162,222,147,88,75
1500000US360610193006,360610193006,"Block Group 6, Census Tract 193, New York County, New York",790,221,139,131,139,131,0,11,0,11,0,11,651,226,538,223,113,88
1500000US360610194001,360610194001,"Block Group 1, Census Tract 194, New York County, New York",941,188,692,176,178,104,514,169,67,72,447,147,249,105,231,112,18,36
1500000US360610194002,360610194002,"Block Group 2, Census Tract 194, New York County, New York",360,131,132,89,64,67,68,55,0,11,68,55,228,106,145,80,83,86
1500000US360610194003,360610194003,"Block Group 3, Census Tract 194, New York County, New York",398,127,138,88,138,88,0,11,0,11,0,11,260,104,237,101,23,38
1500000US360610194004,360610194004,"Block Group 4, Census Tract 194, New York County, New York",787,190,463,154,45,60,418,152,100,110,318,123,324,157,247,132,77,89
1500000US360610195000,360610195000,"Block Group 0, Census Tract 195, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610195001,360610195001,"Block Group 1, Census Tract 195, New York County, New York",529,112,313,97,313,97,0,11,0,11,0,11,216,88,194,85,22,27
1500000US360610195002,360610195002,"Block Group 2, Census Tract 195, New York County, New York",732,165,374,142,338,140,36,28,0,11,36,28,358,133,291,122,67,52
1500000US360610195003,360610195003,"Block Group 3, Census Tract 195, New York County, New York",889,136,379,133,154,73,225,125,65,73,160,102,510,142,329,112,181,92
1500000US360610195004,360610195004,"Block Group 4, Census Tract 195, New York County, New York",507,137,259,119,214,110,45,40,14,21,31,34,248,94,149,72,99,72
1500000US360610195005,360610195005,"Block Group 5, Census Tract 195, New York County, New York",675,121,338,125,281,110,57,68,17,26,40,64,337,105,205,98,132,72
1500000US360610196001,360610196001,"Block Group 1, Census Tract 196, New York County, New York",621,90,340,84,41,39,299,93,5,11,294,93,281,75,167,62,114,56
1500000US360610196002,360610196002,"Block Group 2, Census Tract 196, New York County, New York",750,105,296,94,176,74,120,60,34,33,86,51,454,82,441,80,13,14
1500000US360610196003,360610196003,"Block Group 3, Census Tract 196, New York County, New York",205,56,61,37,13,21,48,34,17,21,31,33,144,58,108,51,36,37
1500000US360610197011,360610197011,"Block Group 1, Census Tract 197.01, New York County, New York",432,17,153,51,110,48,43,27,15,7,28,26,279,46,215,47,64,36
1500000US360610197021,360610197021,"Block Group 1, Census Tract 197.02, New York County, New York",961,107,337,80,144,58,193,62,74,45,119,47,624,112,428,104,196,73
1500000US360610198001,360610198001,"Block Group 1, Census Tract 198, New York County, New York",1175,69,499,119,338,94,161,77,38,38,123,67,676,121,601,115,75,47
1500000US360610198002,360610198002,"Block Group 2, Census Tract 198, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610199000,360610199000,"Block Group 0, Census Tract 199, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610199001,360610199001,"Block Group 1, Census Tract 199, New York County, New York",765,136,189,105,139,71,50,78,50,78,0,11,576,143,525,135,51,50
1500000US360610199002,360610199002,"Block Group 2, Census Tract 199, New York County, New York",463,109,195,101,195,101,0,11,0,11,0,11,268,89,256,90,12,19
1500000US360610199003,360610199003,"Block Group 3, Census Tract 199, New York County, New York",288,81,62,36,47,35,15,24,0,11,15,24,226,88,88,58,138,78
1500000US360610199004,360610199004,"Block Group 4, Census Tract 199, New York County, New York",349,116,151,79,151,79,0,11,0,11,0,11,198,104,102,98,96,67
1500000US360610199005,360610199005,"Block Group 5, Census Tract 199, New York County, New York",836,159,335,128,242,109,93,93,7,21,86,91,501,153,280,118,221,136
1500000US360610199006,360610199006,"Block Group 6, Census Tract 199, New York County, New York",629,138,344,119,329,114,15,25,15,25,0,11,285,105,215,101,70,74
1500000US360610200001,360610200001,"Block Group 1, Census Tract 200, New York County, New York",542,102,313,89,217,73,96,47,29,29,67,51,229,76,221,75,8,14
1500000US360610200002,360610200002,"Block Group 2, Census Tract 200, New York County, New York",798,126,322,113,154,85,168,81,16,17,152,79,476,122,389,121,87,59
