GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US360610163001,360610163001,"Block Group 1, Census Tract 163, New York County, New York",1233,289,1194,288,1081,269,0,11,0,11,104,126,0,11,0,11,9,16,0,11,9,16,39,35,28,30,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11
1500000US360610163002,360610163002,"Block Group 2, Census Tract 163, New York County, New York",1814,356,1773,348,1583,354,34,46,0,11,144,123,0,11,0,11,12,20,0,11,12,20,41,39,25,28,0,11,0,11,0,11,0,11,16,28,0,11,0,11,0,11
1500000US360610163003,360610163003,"Block Group 3, Census Tract 163, New York County, New York",532,209,509,207,495,209,0,11,0,11,14,23,0,11,0,11,0,11,0,11,0,11,23,26,10,16,13,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610163004,360610163004,"Block Group 4, Census Tract 163, New York County, New York",1786,649,1617,642,1164,352,17,26,0,11,436,565,0,11,0,11,0,11,0,11,0,11,169,142,169,142,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610163005,360610163005,"Block Group 5, Census Tract 163, New York County, New York",1736,322,1676,330,1356,265,22,35,0,11,202,123,0,11,0,11,96,107,0,11,96,107,60,47,45,39,0,11,0,11,0,11,0,11,15,24,0,11,0,11,0,11
1500000US360610164001,360610164001,"Block Group 1, Census Tract 164, New York County, New York",1695,595,1028,327,433,207,99,76,0,11,346,227,0,11,105,109,45,58,16,26,29,52,667,468,159,201,59,86,0,11,0,11,0,11,408,431,41,40,17,26,24,31
1500000US360610164002,360610164002,"Block Group 2, Census Tract 164, New York County, New York",2359,659,1540,655,481,215,699,396,0,11,261,237,0,11,50,81,49,63,0,11,49,63,819,292,338,222,113,152,0,11,0,11,0,11,333,224,35,59,35,59,0,11
1500000US360610164003,360610164003,"Block Group 3, Census Tract 164, New York County, New York",1432,607,526,333,40,37,327,274,0,11,159,186,0,11,0,11,0,11,0,11,0,11,906,557,439,288,25,28,0,11,0,11,0,11,429,488,13,22,13,22,0,11
1500000US360610164004,360610164004,"Block Group 4, Census Tract 164, New York County, New York",1415,485,757,420,0,11,722,418,0,11,35,56,0,11,0,11,0,11,0,11,0,11,658,413,284,230,0,11,0,11,0,11,0,11,374,359,0,11,0,11,0,11
1500000US360610165001,360610165001,"Block Group 1, Census Tract 165, New York County, New York",996,304,996,304,866,276,0,11,0,11,52,70,0,11,0,11,78,96,0,11,78,96,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610165002,360610165002,"Block Group 2, Census Tract 165, New York County, New York",1991,501,1885,477,1618,483,130,128,0,11,114,126,0,11,0,11,23,26,0,11,23,26,106,89,77,78,16,26,0,11,0,11,0,11,0,11,13,20,0,11,13,20
1500000US360610165003,360610165003,"Block Group 3, Census Tract 165, New York County, New York",1483,348,1412,335,1274,319,61,98,0,11,59,58,0,11,0,11,18,29,0,11,18,29,71,65,27,41,0,11,0,11,0,11,0,11,17,29,27,42,0,11,27,42
1500000US360610165004,360610165004,"Block Group 4, Census Tract 165, New York County, New York",937,309,729,270,557,260,52,91,0,11,63,51,0,11,21,37,36,40,0,11,36,40,208,191,143,149,0,11,0,11,0,11,0,11,65,111,0,11,0,11,0,11
1500000US360610165005,360610165005,"Block Group 5, Census Tract 165, New York County, New York",1353,370,889,277,694,256,100,120,0,11,94,121,0,11,0,11,1,5,0,11,1,5,464,256,328,243,54,87,46,76,0,11,0,11,0,11,36,36,0,11,36,36
1500000US360610166001,360610166001,"Block Group 1, Census Tract 166, New York County, New York",481,194,218,127,158,111,50,76,0,11,10,17,0,11,0,11,0,11,0,11,0,11,263,177,120,146,0,11,0,11,0,11,0,11,143,110,0,11,0,11,0,11
1500000US360610166002,360610166002,"Block Group 2, Census Tract 166, New York County, New York",1168,449,627,185,383,152,82,78,0,11,94,70,0,11,0,11,68,61,0,11,68,61,541,380,138,102,18,29,0,11,0,11,0,11,385,385,0,11,0,11,0,11
1500000US360610166003,360610166003,"Block Group 3, Census Tract 166, New York County, New York",1775,438,956,301,518,212,325,200,0,11,89,77,0,11,0,11,24,28,0,11,24,28,819,316,343,245,5,10,20,34,0,11,0,11,440,298,11,18,0,11,11,18
1500000US360610166004,360610166004,"Block Group 4, Census Tract 166, New York County, New York",1985,535,651,285,492,276,136,89,0,11,23,38,0,11,0,11,0,11,0,11,0,11,1334,474,476,339,0,11,17,28,0,11,0,11,707,410,134,128,134,128,0,11
1500000US360610166005,360610166005,"Block Group 5, Census Tract 166, New York County, New York",767,358,410,191,168,122,216,188,0,11,0,11,0,11,26,41,0,11,0,11,0,11,357,255,197,252,0,11,0,11,0,11,0,11,160,106,0,11,0,11,0,11
1500000US360610166006,360610166006,"Block Group 6, Census Tract 166, New York County, New York",1137,300,385,217,35,43,242,165,0,11,108,111,0,11,0,11,0,11,0,11,0,11,752,277,382,217,19,30,0,11,0,11,0,11,351,183,0,11,0,11,0,11
1500000US360610167000,360610167000,"Block Group 0, Census Tract 167, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610167001,360610167001,"Block Group 1, Census Tract 167, New York County, New York",913,264,898,265,879,261,0,11,0,11,19,30,0,11,0,11,0,11,0,11,0,11,15,28,0,11,15,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610167002,360610167002,"Block Group 2, Census Tract 167, New York County, New York",1480,270,1450,272,1275,275,14,22,0,11,113,135,0,11,35,57,13,20,0,11,13,20,30,34,0,11,0,11,0,11,0,11,0,11,13,21,17,29,17,29,0,11
1500000US360610167003,360610167003,"Block Group 3, Census Tract 167, New York County, New York",1529,297,1347,292,1170,275,0,11,0,11,177,168,0,11,0,11,0,11,0,11,0,11,182,92,98,70,16,24,0,11,0,11,0,11,68,67,0,11,0,11,0,11
1500000US360610167004,360610167004,"Block Group 4, Census Tract 167, New York County, New York",1504,393,1359,392,1138,370,0,11,0,11,194,132,0,11,0,11,27,44,0,11,27,44,145,93,60,49,52,85,0,11,0,11,0,11,33,37,0,11,0,11,0,11
1500000US360610167005,360610167005,"Block Group 5, Census Tract 167, New York County, New York",1042,263,973,268,900,265,12,19,0,11,40,32,0,11,0,11,21,33,21,33,0,11,69,66,39,61,0,11,0,11,0,11,0,11,0,11,30,25,14,22,16,26
1500000US360610168001,360610168001,"Block Group 1, Census Tract 168, New York County, New York",1511,374,801,338,58,80,576,298,0,11,156,141,0,11,0,11,11,16,0,11,11,16,710,180,167,85,144,91,21,34,0,11,0,11,378,173,0,11,0,11,0,11
1500000US360610168002,360610168002,"Block Group 2, Census Tract 168, New York County, New York",1838,363,1049,289,274,119,661,269,0,11,56,36,0,11,0,11,58,43,0,11,58,43,789,269,440,227,30,35,8,13,0,11,0,11,311,190,0,11,0,11,0,11
1500000US360610168003,360610168003,"Block Group 3, Census Tract 168, New York County, New York",1344,286,916,256,502,225,379,119,0,11,26,33,0,11,0,11,9,17,0,11,9,17,428,194,218,151,39,44,23,36,0,11,0,11,148,153,0,11,0,11,0,11
1500000US360610169001,360610169001,"Block Group 1, Census Tract 169, New York County, New York",973,493,973,493,839,485,0,11,0,11,134,144,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610169002,360610169002,"Block Group 2, Census Tract 169, New York County, New York",1031,543,998,536,909,532,8,48,0,11,60,96,0,11,15,38,6,27,0,11,6,27,33,52,33,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610169003,360610169003,"Block Group 3, Census Tract 169, New York County, New York",2526,719,2226,670,2138,667,7,15,0,11,24,27,0,11,0,11,57,109,0,11,57,109,300,218,181,111,119,192,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610169004,360610169004,"Block Group 4, Census Tract 169, New York County, New York",932,498,856,476,675,392,181,155,0,11,0,11,0,11,0,11,0,11,0,11,0,11,76,135,0,11,14,30,0,11,0,11,0,11,62,131,0,11,0,11,0,11
1500000US360610169005,360610169005,"Block Group 5, Census Tract 169, New York County, New York",1209,404,1144,393,1093,379,0,11,0,11,51,84,0,11,0,11,0,11,0,11,0,11,65,84,30,52,0,11,35,59,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610169006,360610169006,"Block Group 6, Census Tract 169, New York County, New York",1193,427,1168,429,707,268,20,32,0,11,357,251,0,11,0,11,84,135,84,135,0,11,25,44,25,44,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610170001,360610170001,"Block Group 1, Census Tract 170, New York County, New York",2203,439,1491,405,31,35,672,324,0,11,622,232,108,169,58,99,0,11,0,11,0,11,712,301,233,130,45,56,15,25,10,16,0,11,386,300,23,35,0,11,23,35
1500000US360610170002,360610170002,"Block Group 2, Census Tract 170, New York County, New York",1335,455,391,267,133,165,204,194,0,11,54,87,0,11,0,11,0,11,0,11,0,11,944,442,235,192,84,103,0,11,0,11,0,11,576,446,49,65,49,65,0,11
1500000US360610170003,360610170003,"Block Group 3, Census Tract 170, New York County, New York",1390,411,1009,416,310,143,561,371,0,11,133,128,0,11,0,11,5,13,0,11,5,13,381,155,144,115,42,27,0,11,0,11,0,11,156,137,39,53,31,49,8,18
1500000US360610170004,360610170004,"Block Group 4, Census Tract 170, New York County, New York",1907,484,723,302,0,11,330,150,0,11,296,191,0,11,77,177,20,30,0,11,20,30,1184,426,609,356,119,139,12,20,0,11,0,11,373,281,71,87,22,27,49,81
1500000US360610170005,360610170005,"Block Group 5, Census Tract 170, New York County, New York",989,363,537,256,145,116,205,159,0,11,156,148,0,11,0,11,31,30,16,25,15,19,452,299,165,184,30,43,0,11,0,11,0,11,257,196,0,11,0,11,0,11
1500000US360610171000,360610171000,"Block Group 0, Census Tract 171, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610171001,360610171001,"Block Group 1, Census Tract 171, New York County, New York",1713,513,1286,458,897,413,272,272,0,11,117,122,0,11,0,11,0,11,0,11,0,11,427,247,427,247,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610171002,360610171002,"Block Group 2, Census Tract 171, New York County, New York",1598,465,1396,463,1353,460,24,38,0,11,19,39,0,11,0,11,0,11,0,11,0,11,202,230,85,135,117,189,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610171003,360610171003,"Block Group 3, Census Tract 171, New York County, New York",1859,533,1632,499,1182,375,147,112,0,11,179,151,0,11,0,11,124,159,0,11,124,159,227,263,171,196,44,71,0,11,0,11,0,11,12,25,0,11,0,11,0,11
1500000US360610171004,360610171004,"Block Group 4, Census Tract 171, New York County, New York",806,267,778,262,743,261,0,11,0,11,21,41,0,11,0,11,14,22,0,11,14,22,28,46,28,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610171005,360610171005,"Block Group 5, Census Tract 171, New York County, New York",1761,589,1672,580,1318,495,135,150,0,11,106,75,0,11,0,11,113,122,0,11,113,122,89,86,69,85,0,11,0,11,0,11,0,11,15,15,5,10,0,11,5,10
1500000US360610171006,360610171006,"Block Group 6, Census Tract 171, New York County, New York",1398,363,1371,361,1371,361,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,50,27,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610172001,360610172001,"Block Group 1, Census Tract 172, New York County, New York",1184,356,421,141,201,106,147,99,0,11,59,69,0,11,0,11,14,21,0,11,14,21,763,354,236,172,0,11,0,11,0,11,0,11,493,317,34,56,0,11,34,56
1500000US360610172002,360610172002,"Block Group 2, Census Tract 172, New York County, New York",1425,495,522,283,0,11,511,283,0,11,11,19,0,11,0,11,0,11,0,11,0,11,903,452,206,140,270,275,0,11,0,11,0,11,380,348,47,45,19,32,28,32
1500000US360610172003,360610172003,"Block Group 3, Census Tract 172, New York County, New York",836,337,354,192,1,2,309,181,0,11,27,42,0,11,10,17,7,14,0,11,7,14,482,383,20,24,0,11,0,11,0,11,0,11,416,380,46,73,46,73,0,11
1500000US360610172004,360610172004,"Block Group 4, Census Tract 172, New York County, New York",1175,515,432,205,258,176,24,30,0,11,109,88,0,11,0,11,41,58,0,11,41,58,743,503,203,180,0,11,0,11,0,11,0,11,540,513,0,11,0,11,0,11
1500000US360610172005,360610172005,"Block Group 5, Census Tract 172, New York County, New York",1035,430,367,250,77,108,241,195,0,11,49,62,0,11,0,11,0,11,0,11,0,11,668,462,553,432,7,13,0,11,0,11,0,11,108,172,0,11,0,11,0,11
1500000US360610173001,360610173001,"Block Group 1, Census Tract 173, New York County, New York",1296,460,1186,450,1035,441,107,110,0,11,44,43,0,11,0,11,0,11,0,11,0,11,110,200,81,188,29,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610173002,360610173002,"Block Group 2, Census Tract 173, New York County, New York",1813,712,908,570,787,600,39,44,0,11,82,130,0,11,0,11,0,11,0,11,0,11,905,599,521,676,0,11,0,11,0,11,0,11,345,276,39,67,0,11,39,67
1500000US360610173003,360610173003,"Block Group 3, Census Tract 173, New York County, New York",1249,427,991,355,897,363,46,71,0,11,48,75,0,11,0,11,0,11,0,11,0,11,258,267,92,120,24,38,0,11,0,11,0,11,0,11,142,231,142,231,0,11
1500000US360610173004,360610173004,"Block Group 4, Census Tract 173, New York County, New York",1005,517,761,421,392,141,0,11,0,11,193,255,0,11,0,11,176,234,0,11,176,234,244,325,244,325,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610173005,360610173005,"Block Group 5, Census Tract 173, New York County, New York",693,258,671,263,470,240,129,105,0,11,72,83,0,11,0,11,0,11,0,11,0,11,22,42,0,11,22,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610173006,360610173006,"Block Group 6, Census Tract 173, New York County, New York",1507,587,1507,587,1118,559,14,22,0,11,264,240,0,11,0,11,111,140,0,11,111,140,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610173007,360610173007,"Block Group 7, Census Tract 173, New York County, New York",923,401,750,335,632,332,8,9,0,11,110,117,0,11,0,11,0,11,0,11,0,11,173,193,173,193,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610174011,360610174011,"Block Group 1, Census Tract 174.01, New York County, New York",1673,430,887,325,0,11,719,370,0,11,168,172,0,11,0,11,0,11,0,11,0,11,786,346,111,96,110,152,0,11,0,11,0,11,517,324,48,97,0,11,48,97
1500000US360610174012,360610174012,"Block Group 2, Census Tract 174.01, New York County, New York",1319,438,534,281,126,83,371,241,0,11,37,103,0,11,0,11,0,11,0,11,0,11,785,394,172,198,193,230,0,11,0,11,0,11,420,269,0,11,0,11,0,11
1500000US360610174013,360610174013,"Block Group 3, Census Tract 174.01, New York County, New York",1135,270,791,211,402,207,351,125,0,11,38,36,0,11,0,11,0,11,0,11,0,11,344,165,275,158,0,11,0,11,0,11,0,11,69,73,0,11,0,11,0,11
1500000US360610174021,360610174021,"Block Group 1, Census Tract 174.02, New York County, New York",2309,229,1591,193,399,118,944,153,0,11,131,77,0,11,78,95,39,43,0,11,39,43,718,239,254,144,95,87,7,11,0,11,0,11,326,188,36,30,9,14,27,27
1500000US360610175000,360610175000,"Block Group 0, Census Tract 175, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610175001,360610175001,"Block Group 1, Census Tract 175, New York County, New York",1448,390,1375,390,1340,377,0,11,0,11,35,58,0,11,0,11,0,11,0,11,0,11,73,116,73,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610175002,360610175002,"Block Group 2, Census Tract 175, New York County, New York",1329,450,1196,405,899,338,199,71,0,11,98,141,0,11,0,11,0,11,0,11,0,11,133,91,133,91,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610175003,360610175003,"Block Group 3, Census Tract 175, New York County, New York",2220,582,1999,532,1619,420,199,235,0,11,65,77,0,11,116,199,0,11,0,11,0,11,221,174,135,103,0,11,0,11,0,11,0,11,0,11,86,143,0,11,86,143
1500000US360610175004,360610175004,"Block Group 4, Census Tract 175, New York County, New York",1357,554,1281,578,1204,566,0,11,0,11,77,80,0,11,0,11,0,11,0,11,0,11,76,99,76,99,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610175005,360610175005,"Block Group 5, Census Tract 175, New York County, New York",1276,543,1249,538,1162,527,11,20,0,11,36,74,0,11,0,11,40,67,0,11,40,67,27,43,27,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610175006,360610175006,"Block Group 6, Census Tract 175, New York County, New York",2180,745,1173,359,1149,356,0,11,24,37,0,11,0,11,0,11,0,11,0,11,0,11,1007,801,806,822,0,11,0,11,0,11,0,11,0,11,201,311,201,311,0,11
1500000US360610175007,360610175007,"Block Group 7, Census Tract 175, New York County, New York",1030,360,1030,360,1013,356,0,11,0,11,0,11,0,11,0,11,17,26,0,11,17,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610177001,360610177001,"Block Group 1, Census Tract 177, New York County, New York",584,183,477,157,342,136,67,100,0,11,68,65,0,11,0,11,0,11,0,11,0,11,107,128,0,11,58,102,0,11,0,11,0,11,49,79,0,11,0,11,0,11
1500000US360610177002,360610177002,"Block Group 2, Census Tract 177, New York County, New York",1579,679,1005,299,809,292,42,48,0,11,61,71,0,11,15,28,78,91,0,11,78,91,574,641,48,61,86,137,0,11,0,11,0,11,440,647,0,11,0,11,0,11
1500000US360610177003,360610177003,"Block Group 3, Census Tract 177, New York County, New York",1264,475,951,345,669,318,151,158,0,11,108,104,0,11,0,11,23,36,0,11,23,36,313,326,309,325,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610177004,360610177004,"Block Group 4, Census Tract 177, New York County, New York",1574,625,862,471,170,105,484,331,0,11,208,330,0,11,0,11,0,11,0,11,0,11,712,545,407,470,112,151,0,11,0,11,0,11,70,114,123,145,0,11,123,145
1500000US360610177005,360610177005,"Block Group 5, Census Tract 177, New York County, New York",1041,314,843,328,463,241,199,206,0,11,67,116,0,11,0,11,114,168,0,11,114,168,198,174,62,66,27,47,0,11,0,11,0,11,109,177,0,11,0,11,0,11
1500000US360610177006,360610177006,"Block Group 6, Census Tract 177, New York County, New York",794,420,539,219,383,202,156,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,255,277,58,96,70,109,0,11,0,11,0,11,0,11,127,208,0,11,127,208
1500000US360610177007,360610177007,"Block Group 7, Census Tract 177, New York County, New York",1004,230,813,216,697,214,79,124,0,11,0,11,0,11,18,31,19,30,0,11,19,30,191,94,73,98,71,61,0,11,0,11,0,11,47,72,0,11,0,11,0,11
1500000US360610177008,360610177008,"Block Group 8, Census Tract 177, New York County, New York",1682,549,1168,481,550,300,150,125,0,11,287,140,0,11,0,11,181,137,0,11,181,137,514,389,292,280,0,11,0,11,0,11,0,11,222,331,0,11,0,11,0,11
1500000US360610178000,360610178000,"Block Group 0, Census Tract 178, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610178001,360610178001,"Block Group 1, Census Tract 178, New York County, New York",1238,371,511,162,231,101,246,149,0,11,34,45,0,11,0,11,0,11,0,11,0,11,727,331,385,252,85,88,0,11,38,60,0,11,151,112,68,91,68,91,0,11
1500000US360610178002,360610178002,"Block Group 2, Census Tract 178, New York County, New York",1693,405,722,233,269,173,233,130,0,11,90,72,0,11,105,132,25,38,25,38,0,11,971,437,196,163,50,52,0,11,0,11,0,11,695,432,30,51,0,11,30,51
1500000US360610178003,360610178003,"Block Group 3, Census Tract 178, New York County, New York",894,285,577,237,294,159,151,134,0,11,125,142,0,11,0,11,7,19,0,11,7,19,317,183,168,100,27,42,0,11,0,11,0,11,72,87,50,77,0,11,50,77
1500000US360610179000,360610179000,"Block Group 0, Census Tract 179, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610179001,360610179001,"Block Group 1, Census Tract 179, New York County, New York",1222,391,1054,342,1054,342,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,168,177,124,164,44,70,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610179002,360610179002,"Block Group 2, Census Tract 179, New York County, New York",774,349,617,338,583,338,34,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,157,143,42,49,0,11,39,63,0,11,0,11,76,122,0,11,0,11,0,11
1500000US360610179003,360610179003,"Block Group 3, Census Tract 179, New York County, New York",1122,348,816,264,732,235,0,11,0,11,42,66,0,11,0,11,42,65,0,11,42,65,306,275,49,62,0,11,0,11,0,11,0,11,257,282,0,11,0,11,0,11
1500000US360610179004,360610179004,"Block Group 4, Census Tract 179, New York County, New York",1886,607,1585,564,1359,537,73,119,0,11,153,170,0,11,0,11,0,11,0,11,0,11,301,361,280,365,0,11,0,11,0,11,0,11,0,11,21,35,0,11,21,35
1500000US360610179005,360610179005,"Block Group 5, Census Tract 179, New York County, New York",825,325,824,325,740,328,1,2,0,11,42,68,0,11,0,11,41,63,0,11,41,63,1,2,1,2,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610179006,360610179006,"Block Group 6, Census Tract 179, New York County, New York",1942,897,1092,382,694,277,143,235,0,11,236,230,0,11,0,11,19,36,0,11,19,36,850,829,175,260,0,11,635,946,0,11,0,11,0,11,40,60,0,11,40,60
1500000US360610179007,360610179007,"Block Group 7, Census Tract 179, New York County, New York",1293,438,1169,420,904,337,0,11,0,11,161,162,0,11,0,11,104,141,0,11,104,141,124,154,124,154,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US360610180001,360610180001,"Block Group 1, Census Tract 180, New York County, New York",2933,610,1296,462,0,11,1076,445,0,11,185,158,0,11,35,57,0,11,0,11,0,11,1637,581,704,384,145,144,63,105,0,11,0,11,602,310,123,155,123,155,0,11
